web-scraper-order,web-scraper-start-url,Links,Links-href,pages,pages-href
"1682283380-153","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Navbharat TimesRahul Gandhi Bharat Jodo Yatra : कांग्रेस की भारत जोड़ो यात्रा ...Rahul Gandhi Bharat Jodo Yatra : कांग्रेस की भारत जोड़ो यात्रा में पैदल चल 
रहे लोग नहाना-धोना,....17-Sept-2022","https://navbharattimes.indiatimes.com/video/news/rahul-gandhi-bharat-jodo-yatra-plan-schedule-daily-routine-and-how-much-everyone-walks-everyday/videoshow/94268263.cms","5","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=40&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAK"
"1682283380-154","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The CaravanRahul Gandhi's Bharat Jodo Yatra means little in the face of ...For the moment, the party is focussed on the Bharat Jodo Yatra, which has 
the advantage of showcasing Rahul's attributes—such as his earnestness 
and....28-Oct-2022","https://caravanmagazine.in/politics/bharat-jodo-yatra-sideshow","5","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=40&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAK"
"1682283380-155","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","AmarujalaBharat Jodo Yatra: राहुल की भारत जोड़ो यात्रा को अपार समर्थन, आज रायचूर से 
फिर शुरू हुई, कल तेलंगाना प्रवेशतमिलनाडु, केरल, कर्नाटक, आंधप्रदेश को यह कवर कर चुकी है। Rahul resumes 
Bharat Jodo Yatra from Raichur today, know....22-Oct-2022","https://www.amarujala.com/india-news/rahul-resumes-bharat-jodo-yatra-from-raichur-today-know-all-updates","5","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=40&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAK"
"1682283382-156","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","India TodayRahul Gandhi is coming face to face with India on Bharat Jodo Yatra. What 
will he make of it?On the Bharat Jodo Yatra trail, Gandhi is, on a daily basis, coming face to 
face with those who hold the key to his political future -- the people of 
India. He....09-Nov-2022","https://www.indiatoday.in/news-analysis/story/rahul-gandhi-bharat-jodo-yatra-opportunity-2295174-2022-11-09","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-157","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The Indian ExpressGlimpses of Bharat Jodo Yatra as Rahul Gandhi-led march wraps up 
Maharashtra legThe Bharat Jodo Yatra started on September 7 from Kanyakumari in Tamil 
Nadu. It entered Maharashtra on November 7 and covered Nanded, Hingoli, 
Washim, Akola and....20-Nov-2022","https://indianexpress.com/article/india/congress-bharat-jodo-yatra-rahul-gandhi-photos-8278856/","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-158","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The Indian ExpressPunjab leg of Bharat Jodo Yatra enters its sixth dayRahul began yatra in Punjab from Sirhind on January 11 after paying 
obeisance at historical gurdwara in Fatehgarh Sahib. The next day, there 
was only morning....17-Jan-2023","https://indianexpress.com/article/cities/chandigarh/punjab-leg-bharat-jodo-yatra-enters-sixth-day-8386047/","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-159","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","AmarujalaBharat Jodo Yatra: भारत जोड़ो यात्रा की 10 तस्वीरें, जिनके कारण हो रही राहुल 
गांधी की चर्चाराहुल गांधी इस यात्रा का नेतृत्व कर रहे हैं। 150 दिन तक चलने वाली यह यात्रा 
12 राज्यों से....08-Oct-2022","https://www.amarujala.com/photo-gallery/india-news/bharat-jodo-yatra-10-pictures-of-rahul-gandhi-of-bharat-jodo-yatra","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-160","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: राहुल गांधी की 'भारत जोड़ो यात्रा' का केरल में चौथा दिन 
समाप्त, एक दिन कीRahul Gandhi Bharat Jodo Yatra: कांग्रेस के पूर्व अध्यक्ष राहुल गांधी 
(Rahul Gandhi) के नेतृत्व भारत जोड़ो....15-Sept-2022","https://www.abplive.com/news/india/rahul-gandhi-bharat-jodo-yatra-4th-day-of-kerala-ends-padayatra-will-start-on-friday-after-a-day-off-2215847","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-161","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: महाकाल मंदिर के दर्शन के बाद राहुल गांधी बोले- बीजेपी 
भगवान की पूजा करतेंShare: Bharat Jodo Yatra: कांग्रेस नेता राहुल गांधी (Rahul Gandhi) की 
अगुवाई में भारत जोड़ो....30-Nov-2022","https://www.abplive.com/news/india/bharat-jodo-yatra-after-visiting-the-mahakal-temple-rahul-gandhi-said-bjp-worships-god-but-congress-ujjain-sonia-gandhi-2270782","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-162","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Outlook India100 Days Of Bharat Jodo Yatra: Rahul Gandhi, Leaders Walk On Road To 
Congress Revival100 Days Of Bharat Jodo Yatra: Rahul Gandhi, Leaders Walk On Road To 
Congress Revival ... With over 2,800 km under his belt, Gandhi has managed 
to catch the....15-Dec-2022","https://www.outlookindia.com/national/100-days-of-bharat-jodo-yatra-rahul-gandhi-leaders-walk-on-road-to-congress-revival-news-245215","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-163","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ThePrint“Dogs, cows, pigs came in Bharat Jodo Yatra…” Rahul Gandhi at Red FortNew Delhi [India], December 24 (ANI): Congress leader Rahul Gandhi who is 
leading the party's Bharat Jodo Yatra, on Saturday said that the march has 
been a....24-Dec-2022","https://theprint.in/politics/dogs-cows-pigs-came-in-bharat-jodo-yatra-rahul-gandhi-at-red-fort/1280838/","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-164","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: राहुल गांधी की भारत जोड़ो यात्रा का राजस्थान में 9वां 
दिन, सवाई माधोपुरBharat Jodo Yatra: राहुल गांधी की भारत जोड़ो यात्रा का राजस्थान में 9वां 
दिन, सवाई माधोपुर के....13-Dec-2022","https://www.abplive.com/states/rajasthan/congress-leader-rahul-gandhi-resumes-bharat-jodo-yatra-from-jinapur-of-sawaimadhopur-of-rajasthan-2280721","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283382-165","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: भारत जोड़ो यात्रा का 37वां दिन, कर्नाटक के रामपुरा से 
हुई यात्रा की शुरुआतBharat Jodo Yatra: भारत जोड़ो यात्रा राहुल गांधी (Rahul Gandhi) के नेतृत्व 
में इन दिनों कर्नाटक में चल....14-Oct-2022","https://www.abplive.com/news/india/rahul-gandhi-bharat-jodo-yatra-37th-day-in-karnataka-started-from-rampura-2237432","4","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=30&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAI"
"1682283385-166","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ThePrintSix reasons why Bharat Jodo Yatra isn't simply a routine ...Rahul Gandhi's daily speech is typically about the need for unity across 
multiple divisions of caste, language, and religion. His critique of the 
Narendra Modi....06-Oct-2022","https://theprint.in/opinion/six-reasons-why-bharat-jodo-yatra-isnt-simply-a-routine-political-tamasha/1156123/","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-167","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","NDTV.comRahul Gandhi's 'Bharat Jodo Yatra' To Begin Karnataka Leg TomorrowNoting the Karnataka leg of the yatra will begin at Gundlupet on September 
30 at 9 am, Shivakumar said, on October 2, Gandhi Jayanti day, there is a 
programme....29-Sept-2022","https://www.ndtv.com/karnataka-news/rahul-gandhis-bharat-jodo-yatra-to-begin-karnataka-leg-tomorrow-3387752","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-168","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: आज इंदौर पहुंचेगी राहुल गांधी की भारत जोड़ो यात्रा, एमपी 
में 5वें दिन महूBharat Jodo Yatra: आज इंदौर पहुंचेगी राहुल गांधी की ... MP Rahul Gandhi 
along with party leaders and workers resumes 'Bharat Jodo....27-Nov-2022","https://www.abplive.com/states/madhya-pradesh/bharat-jodo-yatra-under-rahul-gandhi-leadership-left-from-mhow-on-sunday-madhya-pradesh-2268451","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-169","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","India TodayReady, steady, sprint. Rahul Gandhi’s Bharat Jodo speeds up and how in 
Telangana | VideoThe Bharat Jodo Yatra commenced on September 7 from Kanyakumari in Tamil 
Nadu. Rahul Gandhi completed the marathon walk in Kerala, Andhra Pradesh 
and Karnataka,....30-Oct-2022","https://www.indiatoday.in/india/story/rahul-gandhi-sprint-congress-leaders-bharat-jodo-yatra-telangana-video-2291029-2022-10-30","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-170","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Siasat.comBharat Jodo Yatra will establish Rahul Gandhi as serious politician: 
AnalystsBhopal: Rahul Gandhi's ongoing Bharat Jodo Yatra will establish the 
Congress MP as a serious politician and provide him heft to take on his 
formidable....14-Nov-2022","https://www.siasat.com/bharat-jodo-yatra-will-establish-rahul-gandhi-as-serious-politician-analysts-2456329/","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-171","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The Indian ExpressRahul Gandhi to hoist tricolour in Srinagar to mark end of Bharat Jodo YatraCongress General Secretary K C Venugopal said the Bharat Jodo Yatra, which 
started in Kanyakumari on September 7, will conclude on January 30 in 
Srinagar after....22-Jan-2023","https://indianexpress.com/article/cities/srinagar/rahul-gandhi-bharat-jodo-yatra-end-tricolour-srinagar-8398035/","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-172","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","ABP NewsBharat Jodo Yatra: आज नरवाल से होकर गुजरेगी राहुल गांधी की भारत जोड़ो 
यात्रा, शनिवार को यहींRahul Gandhi Bharat Jodo Yatra: कांग्रेस नेता जयराम रमेश ने कहा था, राहुल 
गांधी (Rahul Gandhi) की सुरक्षा के....23-Jan-2023","https://www.abplive.com/states/jammu-and-kashmir/jammu-and-kashmir-congress-rahul-gandhi-bharat-jodo-yatra-enter-tight-security-police-narwal-blast-2314884","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-173","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The HinduRahul Gandhi's Bharat Jodo Yatra begins on day 3 in RajasthanThey set out on the march after hoisting the national flag at 5.30 a.m.. 
Latest News. 12 hours ago - Industry 6 GHz spectrum attracts telcos and 
broadband....07-Dec-2022","https://www.thehindu.com/news/national/other-states/rahul-gandhis-bharat-jodo-yatra-begins-on-day-3-in-rajasthan/article66233580.ece","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-174","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","Hindustan TimesRahul Gandhi crosses again into Karnataka in his Bharat Jodo YatraThe Andhra Pradesh leg of Congress leader Rahul Gandhi's Bharat Jodo Yatra 
concluded on Friday as he once again crossed into neighbouring Karnataka. 
After an....21-Oct-2022","https://www.hindustantimes.com/cities/bengaluru-news/rahul-gandhi-crosses-again-into-karnataka-in-his-bharat-jodo-yatra-101666336032839.html","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
"1682283385-175","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&sxsrf=APwXEdePAGf-mH6ciFczch5_WVmcGMW84A%3A1682283183464&source=lnt&tbs=cdr%3A1%2Ccd_min%3A9%2F7%2F2022%2Ccd_max%3A1%2F30%2F2023&tbm=nws","The Indian ExpressRahul Gandhi Bharat Jodo Yatra Highlights: In Panipat, Rahul Gandhi targets 
BJP over Agnipath scheme, claims youth were threatened against protestingRahul Gandhi's Bharat Jodo Yatra resumed early Thursday morning from Ailum 
village in Uttar Pradesh. LIVE: #BharatJodoYatra resumes from Ailum 
village, Uttar....07-Jan-2023","https://indianexpress.com/article/india/rahul-gandhi-bharat-jodo-yatra-live-updates-uttar-pradesh-haryana-8362101/","3","https://www.google.com/search?q=Rahul+Gandhi+AND+Bharat+Jodo+Yatra&biw=1536&bih=750&tbs=cdr:1,cd_min:9/7/2022,cd_max:1/30/2023&tbm=nws&sxsrf=APwXEdca3ziOh4vpoEyKMiurg-piz7FWdg:1682283368019&ei=aJtFZIht8fWO4w-V_rGABA&start=20&sa=N&ved=2ahUKEwiIwb_08cD-AhXxumMGHRV_DEAQ8tMDegQIBBAG"
